Scrip,S.N.,Code,Address,District,Branch Name,Open Date,Bank Type
SLBBL,75,14015083,"8, Sabaila Municipality",Dhanusa,SABAILA,13/12/2020,MF
SLBBL,76,14015084,"3, Kamala Municipality",Dhanusa,LAGAMA,13/12/2020,MF
SLBBL,77,14015085,"11, Siraha Municipality",Siraha,BHALUWAHI,13/12/2020,MF
SLBBL,78,14015086,"13, Triyuga Municipality",Udayapur,GAIGHAT,13/12/2020,MF
SLBBL,79,14015087,"3, Godawari Municipality",Kailali,GODAWARI,07/01/2021,MF
SLBBL,80,14015088,"8, Barbardiya Municipality",Bardiya,BARBARDIYA,08/01/2021,MF
SLBBL,81,14015089,"5, Sunkoshi Rural Municipality",Sindhuli,MULKOT,05/04/2021,MF
SLBBL,82,14015090,"2, Melanchi Municipality",Sindhupalchok,BHOTECHAUR,09/04/2021,MF
SLBBL,83,14015091,"7, Gramthan Rural Municipality",Morang,NETACHOWK,09/04/2021,MF
SLBBL,84,14015092,"6, Kamal Rural Municipality",Jhapa,MANGALBARE,09/04/2021,MF
SLBBL,85,14015093,"7, Birendranagar Municipality",Surkhet,BIRENDRANAGAR,01/09/2021,MF
SLBBL,86,14015094,"4, Bheriganga Municipality",Surkhet,CHHINCHU,01/09/2021,MF
SLBBL,87,14015095,"10, Nagarjun Municipality",Kathmandu,SYUCHATAR,01/09/2021,MF
SLBBL,88,14015096,"5, Shivasatakshi Municipality",Jhapa,SHIVAGANJ,08/09/2021,MF
SLBBL,89,14015097,"3, Barhadashi Rural Municipality",Jhapa,RAJGADH,12/09/2021,MF
SLBBL,90,14015098,"8, Pathari Shanishchare Municipality",Morang,SOMBARE,17/09/2021,MF
SLBBL,91,14015099,"11, Ghodaghodi Municipality",Kailali,SISAIYA,20/09/2021,MF
FMDBL,1,14016001,"4, Urlabari Municipality",Morang,Urlabari Branch,15/06/2014,MF
FMDBL,2,14016002,"10, Bharatpur Metropolitian City",Chitawan,Bharatpur branch,17/07/2014,MF
FMDBL,3,14016003,"30, Kathmandu Metropolitian City",Kathmandu,Gyaneshwor,08/01/2010,MF
KMCDB,1,14018002,"5, Rampur Municipality",Palpa,Rampur Branch,29/12/2012,MF
KMCDB,2,14018004,"5, Madhya Bindu Municipality",Nawalparasi East,Chormara Branch,29/12/2012,MF
KMCDB,3,14018006,"9, Bardaghat Municipality",Nawalparasi West,Panchanagar Branch,14/06/2011,MF
KMCDB,4,14018007,"1, Galyang Municipality",Syangja,Malunga Branch,11/06/2011,MF
KMCDB,5,14018009,"9, Tansen Municipality",Palpa,Madanpokhara Branch,11/06/2011,MF
KMCDB,6,14018010,"3, Ribdikot Rural Municipality",Palpa,Khaseuli Branch,05/06/2011,MF
KMCDB,7,14018012,"1, Chapakot Municipality",Syangja,Chapakot Branch,07/06/2011,MF
KMCDB,8,14018013,"1, Kanchan Rural Municipality",Rupandehi,Gajedi Branch,06/06/2011,MF
KMCDB,9,14018014,"4, Devdaha Municipality",Rupandehi,Bhawanipur Branch,04/06/2013,MF
KMCDB,10,14018015,"5, Bhanu Municipality",Tanahu,Sepabagaincha Branch,10/06/2013,MF
KMCDB,11,14018016,"8, Shuklagandaki Municipality",Tanahu,Dhorfirdi Branch,11/06/2012,MF
KMCDB,12,14018017,"9, Benighat Rorang Rural Municipality",Dhading,Majhimtar Branch,04/01/2011,MF
KMCDB,13,14018018,"8, Gandaki Rural Municipality",Gorkha,Ghyalchowk Branch,05/07/2011,MF
KMCDB,14,14018019,"1, Thaha Municipality",Makwanpur,Okharbajar Branch,11/06/2011,MF
KMCDB,15,14018020,"3, Myagde Rural Municipality",Tanahu,Jamune Branch,05/07/2011,MF
KMCDB,16,14018021,"10, Gorkha Municipality",Gorkha,Chhebetar Branch,15/06/2011,MF
KMCDB,17,14018022,"3, Manahari Rural Municipality",Makwanpur,Handikhola Branch,12/06/2013,MF
KMCDB,18,14018023,"6, Bhimphedi Rural Municipality",Makwanpur,Bhimphedi Branch,10/03/2015,MF
KMCDB,19,14018024,"7, Siyari Rural Municipality",Rupandehi,Amuwa Branch,09/04/2014,MF
KMCDB,20,14018025,"8, Walling Municipality",Syangja,Waling Branch,07/06/2011,MF
KMCDB,21,14018026,"4, Paiyu Rural Municipality",Parbat,Hatemalo Branch,11/06/2011,MF
KMCDB,22,14018027,"10, Pokhara Metropolitian City",Kaski,Pokhara Branch,02/03/2011,MF
KMCDB,23,14018028,"1, Kushma Municipality",Parbat,Kusma Branch,10/05/2011,MF
KMCDB,24,14018029,"1, Phalebas Municipality",Parbat,Karkineta Branch,05/04/2011,MF
KMCDB,25,14018030,"3, Putalibazar Municipality",Syangja,Badkhola Branch,10/08/2016,MF
KMCDB,26,14018031,"24, Pokhara Metropolitian City",Kaski,Paame Branch,05/04/2016,MF
KMCDB,27,14018032,"6, Bhimad Municipality",Tanahu,Bhimad Branch,12/04/2016,MF
KMCDB,28,14018033,"4, Palungtar Municipality",Gorkha,Palungtar Branch,05/04/2016,MF
KMCDB,29,14018034,"30, Pokhara Metropolitian City",Kaski,Shisuwa Branch,06/04/2016,MF
KMCDB,30,14018035,"3, Aanbu Khaireni Rural Municipality",Tanahu,Aabukhaireni Branch,05/04/2016,MF
KMCDB,31,14018036,"13, Devchuli Municipality",Nawalparasi East,Daldale Branch,06/04/2016,MF
KMCDB,32,14018037,"3, Hupsekot Rural Municipality",Nawalparasi East,Girubari Branch,05/04/2016,MF
KMCDB,33,14018038,"5, Tilottama Municipality",Rupandehi,Mangalapur Branch,10/05/2016,MF
KMCDB,34,14018039,"1, Sainamaina Municipality",Rupandehi,Ranibagiya Branch,04/10/2016,MF
KMCDB,35,14018040,"3, Tilottama Municipality",Rupandehi,Yogikuti Branch,03/08/2016,MF
KMCDB,36,14018041,"8, Siddharthanagar Municipality",Rupandehi,Bhairahawa Branch,06/04/2016,MF
KMCDB,37,14018042,"3, Baganaskali Rural Municipality",Palpa,Aryabhanjyang Branch,08/03/2016,MF
KMCDB,38,14018043,"8, Dhunibenshi Municipality",Dhading,Khanikhola Branch,11/05/2016,MF
KMCDB,39,14018044,"3, Baganaskali Rural Municipality",Palpa,Chanppani Branch,08/11/2016,MF
KMCDB,40,14018045,"11, Putalibazar Municipality",Syangja,Helu Branch,28/12/2016,MF
KMCDB,41,14018046,"3, Makawanpurgadhi Rural Municipality",Makwanpur,Makwanpurgadhi Branch,04/05/2016,MF
KMCDB,42,14018047,"3, Galkot Municipality",Baglung,Hatiya Branch,27/02/2018,MF
KMCDB,43,14018048,"4, Sunil Smriti Rural Municipality",Rolpa,Sulichour Branch,27/02/2018,MF
KMCDB,44,14018049,"5, Bagachour Municipality",Salyan,Bangelakhuri Branch,27/02/2018,MF
KMCDB,45,14018050,"6, Birendranagar Municipality",Surkhet,Birendranagar Branch,27/02/2018,MF
KMCDB,46,14018051,"2, Jorayal Rural Municipality",Doti,Budar Branch,27/02/2018,MF
KMCDB,47,14018052,"10, Pokhara Metropolitian City",Kaski,Head office,11/06/2011,MF
KMCDB,48,14018053,"4, Harinas Rural Municipality",Syangja,Chitrebhanjyang,17/07/2018,MF
KMCDB,49,14018054,"1, Bhimsenthapa Rural Municipality",Gorkha,Ghampyesal Branch,17/07/2018,MF
KMCDB,50,14018055,"4, Machhapuchchhre Rural Municipality",Kaski,Lahachowk,19/07/2018,MF
KMCDB,51,14018056,"5, Phalebas Municipality",Parbat,Falebash,19/07/2018,MF
KMCDB,52,14018057,"4, Gaidakot Municipality",Nawalparasi East,Gaidakot,19/07/2018,MF
KMCDB,53,14018058,"8, Nilkhantha Municipality",Dhading,Muralibhyang,13/06/2018,MF
KMCDB,54,14018059,"4, Binayi Tribeni Rural Municipality",Nawalparasi East,Sardi,12/06/2018,MF
KMCDB,55,14018060,"1, Sunawal Municipality",Nawalparasi West,Sunwal,12/06/2018,MF
KMCDB,56,14018061,"11, Bhanu Municipality",Tanahu,Manechouka,19/06/2018,MF
KMCDB,57,14018062,"12, Bheriganga Municipality",Surkhet,Chhinchu,14/06/2018,MF
KMCDB,58,14018063,"6, Lumbini Sanskritik Municipality",Rupandehi,Lumbini,14/06/2018,MF
KMCDB,59,14018064,"5, Tribeni Rural Municipality",Rolpa,Jungar,13/06/2018,MF
KMCDB,60,14018065,"4, K.I. Singh Rural Municipality",Doti,Wayel,13/06/2018,MF
KMCDB,61,14018066,"9, Shikhar Municipality",Doti,Sikhar Branch,13/06/2018,MF
KMCDB,62,14018067,"4, Amargadhi Municipality",Dadeldhura,Amargadhi,18/09/2018,MF
KMCDB,63,14018068,"2, Bethanchowk Rural Municipality",Kavrepalanchok,Bethanchok Branch,12/11/2018,MF
KMCDB,64,14018069,"1, Rapti Municipality",Chitawan,Bhandara Branch,12/11/2018,MF
KMCDB,65,14018070,"7, Musikot Municipality",Gulmi,Wamitaksar Branch,12/11/2018,MF
KMCDB,66,14018071,"7, Banganga Municipality",Kapilbastu,Bangai Branch,12/11/2018,MF
KMCDB,67,14018072,"4, Dangisharan Rural Municipality",Dang,Hekuli Branch,12/11/2018,MF
KMCDB,68,14018073,"4, Baijanath Rural Municipality",Banke,Baniyabhar Branch,12/11/2018,MF
KMCDB,69,14018074,"4, Badhaiyatal Rural Municipality",Bardiya,Mainapokhar Branch,12/11/2018,MF
KMCDB,70,14018075,"10, Ghodaghodi Municipality",Kailali,Pahalmanpur Branch,12/11/2018,MF
KMCDB,71,14018076,"5, Godawari Municipality",Kailali,Attariya Branch,12/11/2018,MF
KMCDB,72,14018077,"4, Nisdi Rural Municipality",Palpa,Mityal Branch,18/09/2019,MF
KMCDB,73,14018078,"5, Beni Municipality",Myagdi,Branch Office Bagarphantt,08/01/2020,MF
KMCDB,74,14018079,"5, Phalebas Municipality",Parbat,branch office phalewash,08/01/2020,MF
KMCDB,75,14018080,"1, Jaimuni Municipality",Baglung,Baranch Office Damek,08/01/2020,MF
KMCDB,76,14018081,"4, Paiyu Rural Municipality",Parbat,Branch Office jaibire,08/01/2020,MF
KMCDB,77,14018082,"32, Pokhara Metropolitian City",Kaski,Branch  Office Rajachautara,08/01/2020,MF
KMCDB,78,14018083,"1, Bhanu Municipality",Tanahu,branch office sajbot,08/01/2020,MF
KMCDB,79,14018084,"1, Sundarbazar Municipality",Lamjung,Branch office paudidhik,08/01/2020,MF
KMCDB,80,14018085,"1, Byas Municipality",Tanahu,Branch office Bhadgau,08/01/2020,MF
KMCDB,81,14018086,"4, Galkot Municipality",Baglung,Branch office Hatiya,08/01/2020,MF
KMCDB,82,14018087,"4, Chandrakot Rural Municipality",Gulmi,Branch office Shantipur,08/01/2020,MF
KMCDB,83,14018088,"1, Kushma Municipality",Parbat,Branch Office Kushma,08/01/2020,MF
KMCDB,84,14018089,"4, Malika Rural Municipality",Myagdi,Branch Officeb Darwang,08/01/2020,MF
KMCDB,85,14018090,"1, Dhorpatan Municipality",Baglung,Branch Office Burtibang,08/01/2020,MF
KMCDB,86,14018091,"6, Sisne Rural Municipality",Rukum East,Branch Office Rukumkot,08/01/2020,MF
KMCDB,87,14018092,"5, Shuklagandaki Municipality",Tanahu,Branch Office Belchautara,08/01/2020,MF
KMCDB,88,14018093,"1, Annapurna Rural Municipality",Kaski,Branch Office Naudada,08/01/2020,MF
KMCDB,89,14018094,"9, Gorkha Municipality",Gorkha,Branch Office Laxmibazzar,08/01/2020,MF
KMCDB,90,14018095,"2, Sunil Smriti Rural Municipality",Rolpa,Branch Office khungri,08/01/2020,MF
KMCDB,91,14018096,"4, Rurukshetra Rural Municipality",Gulmi,Branch office baletaksar,08/01/2020,MF
KMCDB,92,14018097,"1, Baglung Municipality",Baglung,Branch Office baglung,08/01/2020,MF
KMCDB,93,14018098,"4, Kaligandaki Rural Municipality",Gulmi,Branch Office Purtighat,08/01/2020,MF
KMCDB,94,14018099,"5, Resunga Municipality",Gulmi,Branch Office Tamghas,08/01/2020,MF
KMCDB,95,14018100,"6, Modi Rural Municipality",Parbat,Branch Office Dimuwa,08/01/2020,MF
KMCDB,96,14018101,"5, Mahashila Rural Municipality",Parbat,Branch Office Lunkhu deurali,08/01/2020,MF
KMCDB,97,14018102,"3, Bihadi Rural Municipality",Parbat,Branch Office Ranipani,08/01/2020,MF
KMCDB,98,14018103,"3, Shambhunath Municipality",Saptari,Sambhunath Branch,25/12/2020,MF
KMCDB,99,14018104,"6, Ramdhuni Municipality",Sunsari,Ramdhuni Branch,25/12/2020,MF
KMCDB,100,14018105,"4, Namobuddha Municipality",Kavrepalanchok,Bhakundebesi Branch,17/01/2021,MF
KMCDB,101,14018106,"2, Manthali Municipality",Ramechhap,BRANCH  OFFICE MANTHALI,12/09/2021,MF
KMCDB,102,14018107,"7, Bhimeshwor Municipality",Dolakha,BRANCH OFFICE CHARIKOT,04/10/2021,MF
KMCDB,103,14018108,"7, Panchkhal Municipality",Kavrepalanchok,BRANCH OFFICE PANCHKHAL,04/10/2021,MF
KMCDB,104,14018109,"3, Musikot Municipality",Rukum West,BRANCH OFFICE MUSIKOT,26/12/2021,MF
KMCDB,105,14018110,"2, Phedikhola Rural Municipality",Syangja,PHEDIKHOLA BRANCH,09/01/2022,MF
KMCDB,106,14018111,"7, Kaligandaki Rural Municipality",Syangja,BRANCH OFFICE MIRMI,15/03/2022,MF
KMCDB,107,14018112,"8, Pyuthan Municipality",Pyuthan,BRANCH OFFICE PYUTHAN,15/03/2022,MF
KMCDB,108,14018113,"6, Chhatreshwori Rural Municipality",Salyan,BRANCH OFFICE BHOTECHAUR,15/03/2022,MF
KMCDB,109,14018114,"5, Barahatal Rural Municipality",Surkhet,BRANCH OFFICE BADDICHAUR,15/03/2022,MF
KMCDB,110,14018115,"10, Shuklaphanta Municipality",Kanchanpur,BRANCH OFFICE JHALARI,15/03/2022,MF
KMCDB,111,14018116,"4, Kamalamai Municipality",Sindhuli,BRANCH OFFICE SINDHULI,17/06/2022,MF
KMCDB,112,14018117,"10, Kailash Rural Municipality",Makwanpur,Kailash Branch,16/12/2022,MF
MMFDB,1,14019001,"8, Banepa Municipality",Kavrepalanchok,Head office,12/10/2010,MF
MMFDB,2,14019002,"8, Banepa Municipality",Kavrepalanchok,Banepa Branch,12/10/2010,MF
MMFDB,3,14019003,"2, Pratapapur Rural Municipality",Nawalparasi West,Fenahara Branch,16/01/2011,MF
MMFDB,4,14019004,"4, Bharatpur Metropolitian City",Chitawan,Bharatpur Branch,01/01/2012,MF
MMFDB,5,14019005,"2, Kalika Rural Municipality",Rasuwa,Kalikasthan Branch,17/01/2014,MF
MMFDB,6,14019006,"3, Bakaiya Rural Municipality",Makwanpur,Hattisudhe Branch,26/10/2014,MF
MMFDB,7,14019007,"2, Rapti Municipality",Chitawan,Piple Branch,14/10/2014,MF
MMFDB,8,14019008,"12, Bardaghat Municipality",Nawalparasi West,Jahada Branch,15/10/2010,MF
MMFDB,9,14019009,"4, Hetauda Sub-Metropolitian City",Makwanpur,Heatuda Branch,28/10/2014,MF
MMFDB,10,14019010,"2, Suryagadhi Rural Municipality",Nuwakot,Chokade Branch,26/11/2014,MF
MMFDB,11,14019011,"3, Bhimeshwor Municipality",Dolakha,Charikot Branch,26/11/2014,MF
MMFDB,12,14019012,"1, Binayi Tribeni Rural Municipality",Nawalparasi East,Dumkibas Branch,01/02/2016,MF
MMFDB,13,14019013,"12, Nilkhantha Municipality",Dhading,Pashupatidada Branch,18/08/2015,MF
MMFDB,14,14019014,"9, Resunga Municipality",Gulmi,Deurali Branch,19/08/2015,MF
MMFDB,15,14019015,"2, Mathagadhi Rural Municipality",Palpa,Khahare Bazaar Branch,20/08/2015,MF
MMFDB,16,14019016,"1, Chaurjahari Municipality",Rukum West,Chaurjahari Branch,29/11/2015,MF
MMFDB,17,14019017,"1, Sharada Municipality",Salyan,Shreenagar Branch,01/12/2015,MF
MMFDB,18,14019018,"4, Sunil Smriti Rural Municipality",Rolpa,Liwang Branch,05/12/2015,MF
MMFDB,19,14019019,"2, Bagachour Municipality",Salyan,Tharmare Branch,31/12/2015,MF
MMFDB,20,14019020,"3, Kapurkot Rural Municipality",Salyan,Kapurkot Branch,31/12/2015,MF
MMFDB,21,14019021,"2, Chhatradev Rural Municipality",Arghakhanchi,Balkot Branch,01/01/2016,MF
MMFDB,22,14019022,"5, Mandavi Rural Municipality",Pyuthan,Cherneta Branch,02/01/2016,MF
MMFDB,23,14019023,"3, Tribeni Rural Municipality",Rukum West,Jhulneta Branch,06/04/2016,MF
MMFDB,24,14019024,"13, Bidur Municipality",Nuwakot,Kalyanpur Branch,01/07/2016,MF
MMFDB,25,14019025,"5, Runtigadhi Rural Municipality",Rolpa,Holeri Branch,11/09/2016,MF
MMFDB,26,14019026,"17, Devchuli Municipality",Nawalparasi East,Rajahar Branch,14/10/2016,MF
MMFDB,27,14019027,"4, Sworgadwari Municipality",Pyuthan,Bhingri Branch,14/10/2016,MF
MMFDB,28,14019028,"2, Bethanchowk Rural Municipality",Kavrepalanchok,Dhunkharka Branch,19/10/2016,MF
MMFDB,29,14019029,"3, Palhinandan Rural Municipality",Nawalparasi West,Belaspur Branch,26/10/2016,MF
MMFDB,30,14019030,"7, Kalika Municipality",Chitawan,Kholesimal Branch,07/11/2016,MF
MMFDB,31,14019031,"26, Bharatpur Metropolitian City",Chitawan,Parsadhap Branch,13/03/2017,MF
MMFDB,32,14019032,"3, Madi Municipality",Chitawan,Basantapur Madi Branch,09/03/2017,MF
MMFDB,33,14019033,"2, Makawanpurgadhi Rural Municipality",Makwanpur,Shikharkateri Branch,13/03/2017,MF
MMFDB,34,14019034,"6, Sisne Rural Municipality",Rukum East,Rukumkot Branch,07/04/2017,MF
MMFDB,35,14019035,"1, Bardagoriya Rural Municipality",Kailali,Bauniya Branch,01/01/2018,MF
MMFDB,36,14019036,"10, Ghodaghodi Municipality",Kailali,Pahalmanpur Branch,01/01/2018,MF
MMFDB,37,14019037,"2, Godawari Municipality",Kailali,Attariya Branch,01/01/2018,MF
MMFDB,38,14019038,"5, Narainapur Rural Municipality",Banke,Matehiya Branch,01/01/2018,MF
MMFDB,39,14019039,"1, Suddhodhan Rural Municipality",Rupandehi,Sisai Branch,04/01/2018,MF
MMFDB,40,14019040,"1, Kailari Rural Municipality",Kailali,Hasuliya Branch,02/02/2018,MF
MMFDB,41,14019041,"10, Kohalpur Municipality",Banke,Pipari Branch,02/02/2018,MF
MMFDB,42,14019042,"4, Kalaiya Sub-Metropolitian City",Bara,Kalaiya Branch,18/02/2018,MF
MMFDB,43,14019043,"4, Dhobini Rural Municipality",Parsa,Langadi Branch,23/02/2018,MF
MMFDB,44,14019044,"6, Tikapur Municipality",Kailali,Narayanpur Branch,27/02/2018,MF
MMFDB,45,14019045,"4, Siyari Rural Municipality",Rupandehi,Chhapiya Branch,09/03/2018,MF
MMFDB,46,14019046,"4, Parsagadhi Municipality",Parsa,Badhnihar Branch,15/04/2018,MF
MMFDB,47,14019047,"4, Bahudarmai Municipality",Parsa,Dokaila Branch,17/04/2018,MF
MMFDB,48,14019048,"5, Thori Rural Municipality",Parsa,Subarnapur Branch,23/04/2018,MF
MMFDB,49,14019049,"2, Pheta Rural Municipality",Bara,Feta Branch,19/04/2018,MF
MMFDB,50,14019050,"3, Gauriganga Municipality",Kailali,Jhil Branch,03/06/2018,MF
MMFDB,51,14019051,"1, Bhajani Municipality",Kailali,Bhajani Branch,03/06/2018,MF
MMFDB,52,14019052,"5, Kotahimai Rural Municipality",Rupandehi,Majhgawa Branch,25/10/2018,MF
MMFDB,53,14019053,"3, Golanjor Rural Municipality",Sindhuli,Goltar Branch,01/10/2018,MF
MMFDB,54,14019055,"11, Siddhicharan Municipality",Okhaldhunga,Ramailodanda Branch,25/11/2018,MF
MMFDB,55,14019056,"5, Solu Dhudhakunda Municipality",Solukhumbu,Salleri Branch,25/11/2018,MF
MMFDB,56,14019057,"9, Bheriganga Municipality",Surkhet,Jahare Branch,26/11/2018,MF
MMFDB,57,14019058,"5, Janaki Rural Municipality",Kailali,Amauri Branch,15/03/2019,MF
MMFDB,58,14019060,"8, Baijanath Rural Municipality",Banke,Baijanath Branch,11/09/2019,MF
MMFDB,59,14019061,"3, Rohini Rural Municipality",Rupandehi,Dhakdhai Branch,22/12/2019,MF
MMFDB,60,14019063,"2, Kathmandu Metropolitian City",Kathmandu,KATHMANDU BRANCH,05/07/2020,MF
MMFDB,61,14019064,"6, Dhunibenshi Municipality",Dhading,DHARKE BRANCH,05/07/2020,MF
MMFDB,62,14019068,"16, Kawasoti Municipality",Nawalparasi East,DANDA BRANCH,05/07/2020,MF
MMFDB,63,14019070,"10, Gorkha Municipality",Gorkha,CHEPETAR BRANCH,05/07/2020,MF
MMFDB,64,14019071,"1, Aanbu Khaireni Rural Municipality",Tanahu,BARADI BRANCH,05/07/2020,MF
MMFDB,65,14019072,"7, Sundarbazar Municipality",Lamjung,PAUDI BAZAR BRANCH,05/07/2020,MF
MMFDB,66,14019074,"4, Rapti Rural Municipality",Dang,Maurighat Branch,26/07/2020,MF
MMFDB,67,14019075,"2, Buddhabhumi Municipality",Kapilbastu,Gorusinge Branch,26/07/2020,MF
MMFDB,68,14019076,"7, Bedkot Municipality",Kanchanpur,Suda,26/07/2020,MF
MMFDB,69,14019077,"1, Thakurbaba Municipality",Bardiya,Bhurigaun,26/07/2020,MF
MMFDB,70,14019078,"10, Bardibas Municipality",Mahottari,Khayarmara,26/07/2020,MF
MMFDB,71,14019079,"10, Chandrapur Municipality",Rautahat,Balchanpur,26/07/2020,MF
MMFDB,72,14019080,"3, Belouri Municipality",Kanchanpur,BELAURI BRANCH,17/08/2020,MF
MMFDB,73,14019081,"8, Aalital Rural Municipality",Dadeldhura,ALITAL BRANCH,17/08/2020,MF
MMFDB,74,14019082,"7, Haripurwa Municipality",Sarlahi,Haripurwa Branch,17/08/2020,MF
MMFDB,75,14019084,"4, Birtamod Municipality",Jhapa,Birtamod Jhapa,23/08/2020,MF
MMFDB,76,14019085,"6, Kachanakawal Rural Municipality",Jhapa,Baniyani Branch,23/08/2020,MF
MMFDB,77,14019086,"5, Barhadashi Rural Municipality",Jhapa,Fulbari Jhapa,23/08/2020,MF
MMFDB,78,14019087,"6, Suryodaya Municipality",Ilam,Phikkal Branch,23/08/2020,MF
MMFDB,79,14019088,"5, Shivasatakshi Municipality",Jhapa,Panchgachhi Jhapa,23/08/2020,MF
MMFDB,80,14019089,"12, Gauradaha Municipality",Jhapa,Juropani Branch,23/08/2020,MF
MMFDB,81,14019090,"3, Ratuwamai Municipality",Morang,Gobindapur Branch,23/08/2020,MF
MMFDB,82,14019091,"6, Katahari Rural Municipality",Morang,Voudha Morang,23/08/2020,MF
MMFDB,83,14019092,"7, Budhiganga Rural Municipality",Morang,Dangraha Branch,23/08/2020,MF
MMFDB,84,14019093,"2, Chulachuli Rural Municipality",Ilam,Chulachuli Branchbranch,23/08/2020,MF
MMFDB,85,14019094,"4, Haldibari Rural Municipality",Jhapa,manglabare Branch,23/08/2020,MF
MMFDB,86,14019095,"6, Jhapa Rural Municipality",Jhapa,sarnamati Branch,23/08/2020,MF
MMFDB,87,14019096,"4, Dhanapalthan Rural Municipality",Morang,Karsiya Branch,23/08/2020,MF
MMFDB,88,14019097,"5, Kanepokhari Rural Municipality",Morang,Keroun Branch,23/08/2020,MF
MMFDB,89,14019098,"8, Letang Municipality",Morang,Jante Branch,23/08/2020,MF
MMFDB,90,14019099,"10, Kerabari Rural Municipality",Morang,Kerabari Branch,23/08/2020,MF
MMFDB,91,14019100,"4, Buddhashanti Rural Municipality",Jhapa,Berney Branch,23/08/2020,MF
MMFDB,92,14019101,"3, Sandakpur Rural Municipality",Ilam,Deurali Branch,23/08/2020,MF
MMFDB,93,14019102,"10, Barahachhetra Municipality",Sunsari,Prakashpur,23/08/2020,MF
MMFDB,94,14019103,"6, Chaudandigadhi Municipality",Udayapur,Beltar Branch,23/08/2020,MF
MMFDB,95,14019104,"6, Belaka Municipality",Udayapur,Lalbazar,23/08/2020,MF
MMFDB,96,14019105,"3, Urlabari Municipality",Morang,Nayamanglabare Branch,23/08/2020,MF
MMFDB,97,14019106,"1, Rupani Rural Municipality",Saptari,Rupani Branch,23/08/2020,MF
MMFDB,98,14019107,"6, Khadak Municipality",Saptari,Kalyanpur Branch,23/08/2020,MF
MMFDB,99,14019108,"1, Laligurans Municipality",Terhathum,Basantapur,23/08/2020,MF
MMFDB,100,14019109,"1, Kummayak Rural Municipality",Panchthar,Yasok Branch,23/08/2020,MF
MMFDB,101,14019110,"1, Aatharai Rural Municipality",Terhathum,Sakranti Branch,23/08/2020,MF
MMFDB,102,14019111,"3, Aatharai Tribeni Rural Municipality",Taplejung,Hangpang Branch,23/08/2020,MF
MMFDB,103,14019112,"4, Inaruwa Municipality",Sunsari,Inaruwa Branch,23/08/2020,MF
MMFDB,104,14019113,"12, Triyuga Municipality",Udayapur,Gaighat Branch,23/08/2020,MF
MMFDB,105,14019114,"4, Katari Municipality",Udayapur,Katari branch,23/08/2020,MF
MMFDB,106,14019115,"2, Chhathar Rural Municipality",Terhathum,Sukrabare Branch,23/08/2020,MF
MMFDB,107,14019116,"3, Dhankuta Municipality",Dhankuta,Jitpur Branch,23/08/2020,MF
MMFDB,108,14019117,"1, Ilam Municipality",Ilam,Nepaltar Branch,23/08/2020,MF
MMFDB,109,14019118,"4, Miklajung Rural Municipality",Panchthar,Rabi Branch,23/08/2020,MF
MMFDB,110,14019119,"6, Hilihan Rural Municipality",Panchthar,Jorpokhari Branch,23/08/2020,MF
MMFDB,111,14019120,"4, Falelung Rural Municipality",Panchthar,Memang Branch,23/08/2020,MF
MMFDB,112,14019121,"2, Aurahi Rural Municipality",Dhanusa,Parwaha Branch,09/08/2020,MF
MMFDB,113,14019122,"8, Rajapur Municipality",Bardiya,Badalpur Branch,09/08/2020,MF
MMFDB,114,14019123,"2, Bariyarpatti Rural Municipality",Siraha,Khoksi Branch,09/08/2020,MF
MMFDB,115,14019124,"1, Badi Kedar Rural Municipality",Doti,Bipinnagar Branch,04/10/2020,MF
MMFDB,116,14019125,"3, Bannigadhi Jayagadh Rural Municipality",Achham,Jayagadh Branch,04/10/2020,MF
MMFDB,117,14019126,"1, Kamal bazar Municipality",Achham,Kamalbazaar Branch,04/10/2020,MF
MMFDB,118,14019127,"15, Mechinagar Municipality",Jhapa,Jyamiregadhi Branch,04/10/2020,MF
MMFDB,119,14019128,"10, Bhadrapur Municipality",Jhapa,Chandragadi Branch,04/10/2020,MF
MMFDB,120,14019129,"4, Phidim Municipality",Panchthar,Fidimbazaar branch,04/10/2020,MF
MMFDB,121,14019130,"3, Shailyashikhar Municipality",Darchula,Shailyashikhar Branch,01/12/2020,MF
MMFDB,122,14019131,"2, Amargadhi Municipality",Dadeldhura,Amargadhi Branch,01/12/2020,MF
MMFDB,123,14019132,"2, Surnaya Rural Municipality",Baitadi,Surnaya Branch,01/12/2020,MF
